SMILES;cas.index.name;cas.rn;Parameter;Value
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, (1aR,2S,3aR,5R,5aR,5bS)-5b-[(benzoyloxy)methyl]tetrahydro-5-hydroxy-2-methyl-2,5-methano-1H-3,4-dioxacyclobuta[cd]pentalen-1a(2H)-yl;23180-57-6;IC50;> 100 µM
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, (1aR,2S,3aR,5R,5aR,5bS)-5b-[(benzoyloxy)methyl]tetrahydro-5-hydroxy-2-methyl-2,5-methano-1H-3,4-dioxacyclobuta[cd]pentalen-1a(2H)-yl;23180-57-6;IC50;> 100 µM
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, (1aR,2S,3aR,5R,5aR,5bS)-5b-[(benzoyloxy)methyl]tetrahydro-5-hydroxy-2-methyl-2,5-methano-1H-3,4-dioxacyclobuta[cd]pentalen-1a(2H)-yl, 6-benzoate;38642-49-8;IC50;> 100 µM
CC1=C2C[C@H](C(C)(O)CO)CC[C@@]2(C)CCC1=O;2(3H)-Naphthalenone, 7-(1,2-dihydroxy-1-methylethyl)-4,4a,5,6,7,8-hexahydro-1,4a-dimethyl-, (4aS,7R)-;1361335-91-2;IC50;13.27 mg/L
COc1c2c(cc(O)c1CC=C(C)C)OCC(c1ccc(O)cc1O)=C2;1,3-Benzenediol, 4-[7-hydroxy-5-methoxy-6-(3-methyl-2-buten-1-yl)-2H-1-benzopyran-3-yl]-;199331-35-6;IC50;8.1 µM
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccc(O)cc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, (1aR,2S,3aR,5R,5aR,5bS)-tetrahydro-5-hydroxy-5b-[[(4-hydroxybenzoyl)oxy]methyl]-2-methyl-2,5-methano-1H-3,4-dioxacyclobuta[cd]pentalen-1a(2H)-yl;39011-91-1;IC50;> 100 µM
O=c1cc(CSc2ccccc2)occ1O;4H-Pyran-4-one, 5-hydroxy-2-[(phenylthio)methyl]-;138426-83-2;IC50;82.48 µM
O=c1cc(CSc2ccccc2)occ1O;4H-Pyran-4-one, 5-hydroxy-2-[(phenylthio)methyl]-;138426-83-2;IC50;> 100 µM
O=c1oc2cc(O)cc(O)c2cc1-c1ccccc1;2H-1-Benzopyran-2-one, 5,7-dihydroxy-3-phenyl-;6468-93-5;IC50;> 100 µM
COc1cc(C[C@H]2CO[C@H](c3ccc(O)c(OC)c3)[C@H]2CO)ccc1O;3-Furanmethanol, tetrahydro-2-(4-hydroxy-3-methoxyphenyl)-4-[(4-hydroxy-3-methoxyphenyl)methyl]-, (2S,3R,4R)-;27003-73-2;IC50;> 50 µM
COC(=O)[C@]1(O)C[C@@H](O)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1;Cyclohexanecarboxylic acid, 3,4-bis[[(2E)-3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1,5-dihydroxy-, methyl ester, (1S,3R,4R,5R)-;114637-83-1;IC50;23.26 µM
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;Lup-20(29)-en-3-ol, (3β)-;545-47-1;IC50;18 µM
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;Lup-20(29)-en-3-ol, (3β)-;545-47-1;IC50;37.3 µM
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21;3(2H)-Benzofuranone, 2-[(3,4-dihydroxyphenyl)methylene]-6-hydroxy-, (2Z)-;120-05-8;IC50;5.9 µM
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21;3(2H)-Benzofuranone, 2-[(3,4-dihydroxyphenyl)methylene]-6-hydroxy-, (2Z)-;120-05-8;IC50;28.97 µM
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21;3(2H)-Benzofuranone, 2-[(3,4-dihydroxyphenyl)methylene]-6-hydroxy-, (2Z)-;120-05-8;IC50;80.68 µM
COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-6-methoxy-;548-77-6;IC50;0.17 µM
COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-6-methoxy-;548-77-6;IC50;10 - 100 µM
COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-6-methoxy-;548-77-6;IC50;30.9 µM
COc1ccc2ccc(=O)oc2c1CC=C(C)C;2H-1-Benzopyran-2-one, 7-methoxy-8-(3-methyl-2-buten-1-yl)-;484-12-8;IC50;70 µM
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-2,3-dihydro-5,7-dihydroxy-, (2S)-;552-58-9;IC50;> 100 µM
COc1ccc(/C=C/C(=O)/C=C/c2ccc(OC)cc2F)c(F)c1;1,4-Pentadien-3-one, 1,5-bis(2-fluoro-4-methoxyphenyl)-, (1E,4E)-;1169991-09-6;IC50;33.13 µM
COc1ccc(/C=C/C(=O)/C=C/c2ccc(OC)cc2F)c(F)c1;1,4-Pentadien-3-one, 1,5-bis(2-fluoro-4-methoxyphenyl)-, (1E,4E)-;1169991-09-6;IC50;NA is not active
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12;Cyclopenta[c]pyran-4-carboxylic acid, 1-(β-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-(hydroxymethyl)-, methyl ester, (1S,4aS,7aS)-;24512-63-8;IC50;> 100 µM
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O;Morphinan-6-one, 7,8-didehydro-4-hydroxy-3,7-dimethoxy-17-methyl-, (9α,13α,14α)-;115-53-7;IC50;> 200 µM
COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O;Morphinan-6-one, 7,8-didehydro-4-hydroxy-3,7-dimethoxy-17-methyl-, (9α,13α,14α)-;115-53-7;IC50;> 200 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-;520-34-3;IC50;8.4 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-;520-34-3;IC50;8.9 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-;520-34-3;IC50;16.7 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-;520-34-3;IC50;32.2 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-;520-34-3;IC50;3.13 mg/L
CCCCCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 5-hydroxy-2-[(pentylthio)methyl]-;144882-16-6;IC50;61.98 µM
CCCCCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 5-hydroxy-2-[(pentylthio)methyl]-;144882-16-6;IC50;> 100 µM
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;Olean-12-en-28-oic acid, 3-hydroxy-, (3β)-;508-02-1;IC50;40.2 µM
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;Olean-12-en-28-oic acid, 3-hydroxy-, (3β)-;508-02-1;IC50;41.7 µM
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;Olean-12-en-28-oic acid, 3-hydroxy-, (3β)-;508-02-1;IC50;69.23 mg/L
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;Olean-12-en-28-oic acid, 3-hydroxy-, (3β)-;508-02-1;IC50;> 100 mg/L
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1;4H-1-Benzopyran-4-one, 7-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5-hydroxy-2-(4-methoxyphenyl)-;480-36-4;IC50;10.02 µM
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1;4H-1-Benzopyran-4-one, 7-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5-hydroxy-2-(4-methoxyphenyl)-;480-36-4;IC50;No Significant Effect
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1;4H-1-Benzopyran-4-one, 7-[[6-O-(6-deoxy-α-L-mannopyranosyl)-β-D-glucopyranosyl]oxy]-5-hydroxy-2-(4-methoxyphenyl)-;480-36-4;IC50;No Significant Effect
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O;Phenol, 4,4′-[(1R,3aR,4S,6aR)-tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl]bis[2-methoxy-;24404-50-0;IC50;39.5 µM
COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O;Phenol, 4,4′-[(1R,3aR,4S,6aR)-tetrahydro-1H,3H-furo[3,4-c]furan-1,4-diyl]bis[2-methoxy-;24404-50-0;IC50;> 50 µM
COc1ccc(OC)c(/C=C/C(=O)/C=C/c2cc(OC)ccc2OC)c1;1,4-Pentadien-3-one, 1,5-bis(2,5-dimethoxyphenyl)-, (1E,4E)-;276681-03-9;IC50;13.64 µM
COc1ccc(OC)c(/C=C/C(=O)/C=C/c2cc(OC)ccc2OC)c1;1,4-Pentadien-3-one, 1,5-bis(2,5-dimethoxyphenyl)-, (1E,4E)-;276681-03-9;IC50;NA is not active
COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O;Cyclohexanone, 2,6-bis[(4-hydroxy-3-methoxyphenyl)methylene]-, (2E,6E)-;214558-93-7;IC50;> 500 µM
COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(OC)c3)C2=O)ccc1O;Cyclohexanone, 2,6-bis[(4-hydroxy-3-methoxyphenyl)methylene]-, (2E,6E)-;214558-93-7;IC50;NA is not active
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;β-D-Glucopyranoside, (3β,12β)-20-[(6-O-α-L-arabinopyranosyl-β-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl 2-O-β-D-glucopyranosyl-;11021-13-9;IC50;> 20 µM
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;β-D-Glucopyranoside, (3β,12β)-20-[(6-O-α-L-arabinopyranosyl-β-D-glucopyranosyl)oxy]-12-hydroxydammar-24-en-3-yl 2-O-β-D-glucopyranosyl-;11021-13-9;IC50;27.5 µM
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O;2-Propen-1-one, 3-(3,4-dihydroxy-2-methoxyphenyl)-1-(4-hydroxyphenyl)-, (2E)-;58749-23-8;IC50;2.3 µM
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O;2-Propen-1-one, 3-(3,4-dihydroxy-2-methoxyphenyl)-1-(4-hydroxyphenyl)-, (2E)-;58749-23-8;IC50;2.3 µM
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O;2-Propen-1-one, 3-(3,4-dihydroxy-2-methoxyphenyl)-1-(4-hydroxyphenyl)-, (2E)-;58749-23-8;IC50;8.78 µM
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O;2-Propen-1-one, 3-(3,4-dihydroxy-2-methoxyphenyl)-1-(4-hydroxyphenyl)-, (2E)-;58749-23-8;IC50;9.94 µM
C=C(C)[C@@H]1CC[C@@]2(C)[C@H](O)CC[C@@](C)(O)[C@@H]2C1;1,4-Naphthalenediol, decahydro-1,4a-dimethyl-7-(1-methylethenyl)-, (1R,4R,4aR,7R,8aR)-;682351-37-7;IC50;> 64.4 µM
O=C(/C=C/c1ccc(F)cc1)/C=C/c1ccc(F)cc1;1,4-Pentadien-3-one, 1,5-bis(4-fluorophenyl)-, (1E,4E)-;53369-00-9;IC50;NA is not active
O=C(/C=C/c1ccc(F)cc1)/C=C/c1ccc(F)cc1;1,4-Pentadien-3-one, 1,5-bis(4-fluorophenyl)-, (1E,4E)-;53369-00-9;IC50;NA is not active
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1;Cyclohexanone, 2,6-bis[(4-hydroxyphenyl)methylene]-, (2E,6E)-;247051-33-8;IC50;> 500 µM
O=C1/C(=C/c2ccc(O)cc2)CCC/C1=C\c1ccc(O)cc1;Cyclohexanone, 2,6-bis[(4-hydroxyphenyl)methylene]-, (2E,6E)-;247051-33-8;IC50;NA is not active
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12;4H-1-Benzopyran-4-one, 6,8-di-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;23666-13-9;IC50;3.9 µM
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12;4H-1-Benzopyran-4-one, 6,8-di-β-D-glucopyranosyl-5,7-dihydroxy-2-(4-hydroxyphenyl)-;23666-13-9;IC50;6.8 µM
C=C(C)[C@@H]1CC[C@]2(C1)C(C)=CC(=O)C=C2CO;Spiro[4.5]deca-6,9-dien-8-one, 6-(hydroxymethyl)-10-methyl-2-(1-methylethenyl)-, (2R,5S)-;1323933-31-8;IC50;> 50 µM
C=C(C)[C@@H]1CC[C@]2(C1)C(C)=CC(=O)C=C2CO;Spiro[4.5]deca-6,9-dien-8-one, 6-(hydroxymethyl)-10-methyl-2-(1-methylethenyl)-, (2R,5S)-;1323933-31-8;IC50;> 50 µM
NC(=O)c1cccnc1;3-Pyridinecarboxamide;98-92-0;IC50;> 10 µM
COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12;1,3-Benzenediol, 4-[6-hydroxy-4-methoxy-5-(3-methyl-2-buten-1-yl)-2-benzofuranyl]-;118524-14-4;IC50;8.5 µM
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12;Urs-12-en-28-oic acid, 2,3,23-trihydroxy-, (2α,3β,4α)-;464-92-6;IC50;8.6 µM
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12;Urs-12-en-28-oic acid, 2,3,23-trihydroxy-, (2α,3β,4α)-;464-92-6;IC50;74.8 µM
CCOC(=O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-, ethyl ester;831-61-8;IC50;14.04 µM
COc1cc(O)cc2occ(-c3ccc(O)cc3)c(=O)c12;4H-1-Benzopyran-4-one, 7-hydroxy-3-(4-hydroxyphenyl)-5-methoxy-;4569-98-6;IC50;> 1 µM
NNC(=O)c1ccncc1;4-Pyridinecarboxylic acid, hydrazide;54-85-3;IC50;0.35 µM
NNC(=O)c1ccncc1;4-Pyridinecarboxylic acid, hydrazide;54-85-3;IC50;> 400 mg/L
COC(=O)c1ccc(O)c(O)c1;Benzoic acid, 3,4-dihydroxy-, methyl ester;2150-43-8;IC50;> 100 mg/L
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13;11H,13H-Oxireno[d]pyrano[4′,3′:3,3a]isobenzofuro[5,4-f][2]benzopyran-4,6,13(2H,5aH)-trione, 8-(3-furanyl)decahydro-2,2,4a,8a-tetramethyl-, (2aR,4aR,4bR,5aS,8S,8aS,10aR,10bR,14aS)-;1180-71-8;IC50;> 30 µM
COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O;1,4-Pentadien-3-one, 1,5-bis(4-hydroxy-3-methoxyphenyl)-, (1E,4E)-;131359-25-6;IC50;> 500 µM
COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O;1,4-Pentadien-3-one, 1,5-bis(4-hydroxy-3-methoxyphenyl)-, (1E,4E)-;131359-25-6;IC50;NA is not active
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3;Kaurane-16,17-diol;16836-31-0;IC50;17.06 µM
CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C;Stigmasta-5,22-dien-3-ol, (3β,22E)-;83-48-7;IC50;> 100 µM
O=C(O)C=Cc1ccc(O)cc1;2-Propenoic acid, 3-(4-hydroxyphenyl)-;7400-08-0;IC50;> 50 µM
O=C(O)C=Cc1ccc(O)cc1;2-Propenoic acid, 3-(4-hydroxyphenyl)-;7400-08-0;IC50;> 200 µM
C=C(C)[C@H](C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O;2-Propen-1-one, 3-[5-[(1S)-1,2-dimethyl-2-propen-1-yl]-4-hydroxy-2-methoxyphenyl]-1-(4-hydroxyphenyl)-, (2E)-;864232-34-8;IC50;9.09 µM
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12;Olean-12-en-29-oic acid, 3-hydroxy-11-oxo-, (3β,20β)-;471-53-4;IC50;187.88 µM
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12;Olean-12-en-29-oic acid, 3-hydroxy-11-oxo-, (3β,20β)-;471-53-4;IC50;No activity
O=c1oc2c(O)c(O)ccc2cc1-c1ccccc1;2H-1-Benzopyran-2-one, 7,8-dihydroxy-3-phenyl-;14426-24-5;IC50;26.1 µM
C=CC(C)(C)c1cc(CCCc2cc(O)c(O)c(CC=C(C)C)c2CC=C(C)C)c(O)cc1O;1,2-Benzenediol, 5-[3-[5-(1,1-dimethyl-2-propen-1-yl)-2,4-dihydroxyphenyl]propyl]-3,4-bis(3-methyl-2-buten-1-yl)-;104494-32-8;IC50;5 µM
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O;β-D-Glucopyranoside, (1aR,2S,3aR,5R,5aR,5bS)-5b-[(benzoyloxy)methyl]tetrahydro-5-hydroxy-2-methyl-2,5-methano-1H-3,4-dioxacyclobuta[cd]pentalen-1a(2H)-yl, 6-(3,4,5-trihydroxybenzoate);122965-41-7;IC50;36.13 µM
CCCCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 2-[(butylthio)methyl]-5-hydroxy-;204503-10-6;IC50;> 100 µM
CCCCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 2-[(butylthio)methyl]-5-hydroxy-;204503-10-6;IC50;> 100 µM
O=c1cc(CSc2ccc(O)cc2)occ1O;4H-Pyran-4-one, 5-hydroxy-2-[[(4-hydroxyphenyl)thio]methyl]-;1178776-89-0;IC50;70.19 µM
O=c1cc(CSc2ccc(O)cc2)occ1O;4H-Pyran-4-one, 5-hydroxy-2-[[(4-hydroxyphenyl)thio]methyl]-;1178776-89-0;IC50;> 100 µM
COc1c(-c2ccc(O)c(CC=C(C)C)c2)oc2cc(O)cc(O)c2c1=O;4H-1-Benzopyran-4-one, 5,7-dihydroxy-2-[4-hydroxy-3-(3-methyl-2-buten-1-yl)phenyl]-3-methoxy-;1307578-72-8;IC50;12.1 µM
CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O;4H-1-Benzopyran-4-one, 2,3-dihydro-5,7-dihydroxy-2-(4-hydroxyphenyl)-8-(3-methyl-2-buten-1-yl)-, (2S)-;53846-50-7;IC50;26.3 µM
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3;Ergosta-6,22-dien-3-ol, 5,8-epidioxy-, (3β,5α,8α,22E)-;2061-64-5;IC50;9.4 µM
C=C(C)[C@]1(O)CC[C@@]2(C)CCC(=O)C(C)=C2C1;2(3H)-Naphthalenone, 4,4a,5,6,7,8-hexahydro-7-hydroxy-1,4a-dimethyl-7-(1-methylethenyl)-, (4aS-trans)-;173991-88-3;IC50;11.4 mg/L
CC1(C)C=Cc2c(O)cc(-c3cc4ccc(O)cc4o3)cc2O1;2H-1-Benzopyran-5-ol, 7-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-;69120-07-6;IC50;18 µM
CCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 2-[(ethylthio)methyl]-5-hydroxy-;1257846-09-5;IC50;> 100 µM
CCSCc1cc(=O)c(O)co1;4H-Pyran-4-one, 2-[(ethylthio)methyl]-5-hydroxy-;1257846-09-5;IC50;> 100 µM
O=C(/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1;1,4-Pentadien-3-one, 1,5-bis(4-hydroxyphenyl)-, (1E,4E)-;196599-27-6;IC50;> 500 µM
O=C(/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1;1,4-Pentadien-3-one, 1,5-bis(4-hydroxyphenyl)-, (1E,4E)-;196599-27-6;IC50;NA is not active
O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(O)ccc21;3(2H)-Benzofuranone, 2-[(2,4-dihydroxyphenyl)methylene]-6-hydroxy-, (2Z)-;1322574-12-8;IC50;18.62 µM
O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(O)ccc21;3(2H)-Benzofuranone, 2-[(2,4-dihydroxyphenyl)methylene]-6-hydroxy-, (2Z)-;1322574-12-8;IC50;113.26 µM
O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(O)ccc21;3(2H)-Benzofuranone, 2-[(2,4-dihydroxyphenyl)methylene]-6-hydroxy-, (2Z)-;1322574-12-8;IC50;186.27 µM
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)-;603-61-2;IC50;25 µM
COc1cccc(/C=C2\CCC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC;Cyclohexanone, 2,6-bis[(2,3-dimethoxyphenyl)methylene]-, (2E,6E)-;1158188-76-1;IC50;36.95 µM
COc1cccc(/C=C2\CCC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC;Cyclohexanone, 2,6-bis[(2,3-dimethoxyphenyl)methylene]-, (2E,6E)-;1158188-76-1;IC50;NA is not active
O=C1/C(=C/c2ccc(F)cc2)CCC/C1=C\c1ccc(F)cc1;Cyclohexanone, 2,6-bis[(4-fluorophenyl)methylene]-, (2E,6E)-;62085-74-9;IC50;42.01 µM
O=C1/C(=C/c2ccc(F)cc2)CCC/C1=C\c1ccc(F)cc1;Cyclohexanone, 2,6-bis[(4-fluorophenyl)methylene]-, (2E,6E)-;62085-74-9;IC50;NA is not active
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C;β-D-Glucopyranoside, (3β,12β)-20-(β-D-glucopyranosyloxy)-12-hydroxydammar-24-en-3-yl 2-O-β-D-glucopyranosyl-;52705-93-8;IC50;> 100 µM
